Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Symbol,Sector
2021-01-04,220.25,220.25,214.24000549316406,217.75999450683594,212.3236846923828,10318300,0.0,V,finance
2021-01-05,216.30999755859375,218.4600067138672,213.63999938964844,214.50999450683594,209.15481567382812,6869700,0.0,V,finance
2021-01-06,213.8000030517578,216.1699981689453,212.07000732421875,212.6199951171875,207.31201171875,7206200,0.0,V,finance
2021-01-07,212.1999969482422,215.22000122070312,212.1999969482422,213.80999755859375,208.4722900390625,10967900,0.0,V,finance
2021-01-08,214.1699981689453,216.1199951171875,212.75,215.4499969482422,210.0713348388672,6513000,0.0,V,finance
2021-01-11,213.9600067138672,214.86000061035156,212.47999572753906,212.88999938964844,207.57528686523438,7353100,0.0,V,finance
2021-01-12,212.33999633789062,212.7899932861328,207.47000122070312,208.86000061035156,203.64588928222656,9331600,0.0,V,finance
2021-01-13,209.41000366210938,211.0,208.6300048828125,209.35000610351562,204.12367248535156,6688500,0.0,V,finance
2021-01-14,210.57000732421875,211.2100067138672,201.72999572753906,201.86000061035156,196.82058715820312,12887500,0.0,V,finance
2021-01-15,201.5399932861328,203.25999450683594,200.42999267578125,201.58999633789062,196.557373046875,8755000,0.0,V,finance
2021-01-19,203.0500030517578,204.1699981689453,200.07000732421875,201.66000366210938,196.62564086914062,9772000,0.0,V,finance
2021-01-20,203.02999877929688,207.19000244140625,202.22999572753906,206.00999450683594,200.86705017089844,12675700,0.0,V,finance
2021-01-21,206.0500030517578,207.1699981689453,204.75,205.13999938964844,200.0187530517578,6513500,0.0,V,finance
2021-01-22,203.99000549316406,205.3300018310547,201.8000030517578,202.02000427246094,196.97665405273438,7316200,0.0,V,finance
2021-01-25,200.33999633789062,201.63999938964844,195.75,200.97999572753906,195.9626007080078,19282400,0.0,V,finance
2021-01-26,201.75999450683594,203.49000549316406,200.97000122070312,202.00999450683594,196.9668731689453,9605300,0.0,V,finance
2021-01-27,197.63999938964844,199.6999969482422,193.9600067138672,194.97000122070312,190.10264587402344,13772400,0.0,V,finance
2021-01-28,200.0,202.0,198.1699981689453,198.22000122070312,193.27149963378906,11041300,0.0,V,finance
2021-01-29,197.82000732421875,203.0500030517578,192.80999755859375,193.25,188.42559814453125,21503000,0.0,V,finance
2021-02-01,195.13999938964844,199.2100067138672,195.02000427246094,198.36000061035156,193.40798950195312,12970700,0.0,V,finance
2021-02-02,200.85000610351562,204.35000610351562,200.0,202.61000061035156,197.5519256591797,11305100,0.0,V,finance
2021-02-03,203.07000732421875,203.50999450683594,200.97999572753906,201.36000061035156,196.33309936523438,13458600,0.0,V,finance
2021-02-04,203.24000549316406,209.67999267578125,203.10000610351562,209.25,204.02613830566406,14534800,0.0,V,finance
2021-02-05,209.97999572753906,210.1300048828125,208.66000366210938,208.77000427246094,203.55813598632812,10284000,0.0,V,finance
2021-02-08,210.0,210.64999389648438,205.91000366210938,206.88999938964844,201.72506713867188,8637100,0.0,V,finance
2021-02-09,205.75999450683594,207.6300048828125,203.6999969482422,206.52000427246094,201.3643035888672,7619400,0.0,V,finance
2021-02-10,207.97000122070312,207.97000122070312,205.94000244140625,206.44000244140625,201.28628540039062,8467600,0.0,V,finance
2021-02-11,207.3300018310547,211.58999633789062,207.19000244140625,210.66000366210938,205.71983337402344,8411100,0.0,V,finance
2021-02-12,209.36000061035156,211.1300048828125,207.67999267578125,209.9600067138672,205.0362548828125,6911000,0.0,V,finance
2021-02-16,210.66000366210938,211.0500030517578,207.35000610351562,207.89999389648438,203.02455139160156,9652700,0.0,V,finance
2021-02-17,205.25999450683594,208.27999877929688,205.05999755859375,207.50999450683594,202.6436767578125,8373200,0.0,V,finance
2021-02-18,205.8800048828125,209.6999969482422,204.9600067138672,209.35000610351562,204.4405517578125,7328600,0.0,V,finance
2021-02-19,209.33999633789062,209.52999877929688,203.75999450683594,204.72999572753906,199.92889404296875,15011500,0.0,V,finance
2021-02-22,203.5500030517578,210.64999389648438,203.11000061035156,208.32000732421875,203.43472290039062,8337700,0.0,V,finance
2021-02-23,207.39999389648438,213.91000366210938,206.5500030517578,212.11000061035156,207.1358184814453,10571700,0.0,V,finance
2021-02-24,212.36000061035156,220.52999877929688,211.2899932861328,219.42999267578125,214.28414916992188,12039000,0.0,V,finance
