Porfolio Index,Frequency,Sector,Buy Price,Buy Volume,Sell Price,Sell Volume,Dividends,Total Investment
portfolio_92,30,2.3175675675675675,165.83843719048008,9.551702625001296,15.704612161899862,1.2894973124401437,0.0,51446.715290137225
portfolio_158,7,2.3513071895424837,162.1826642550666,2.7208048413304113,38.080472843459695,0.6676390953718537,0.0,51654.773266450706
portfolio_164,89,2.4423076923076925,269.0680499556243,6.3826250356508085,0.0,0.0,0.0,30524.701477626502
portfolio_51,30,2.5277777777777777,185.2627206498252,9.671987794193997,42.29472271607939,1.15032793210355,0.0,51490.28135502055
portfolio_79,89,2.5961538461538463,166.41999824215793,7.5942247185502545,28.346480277770084,0.3633309545668676,0.0,12658.402782613992
portfolio_159,89,2.519230769230769,205.51727008140784,7.826294772233528,42.4807724757152,0.7277043522301153,0.0,16608.510069907297
portfolio_168,30,2.5555555555555554,225.79410911919777,9.149008118235075,62.90845255707661,2.260974943044039,0.0,64042.477270445015
portfolio_75,7,2.3947368421052633,167.65302309633356,2.881147941308695,35.19219193762451,0.57947202505216,0.0,57784.41545637766
portfolio_7,7,2.44281045751634,165.95118976070347,2.809353383761991,28.392490271729756,0.4044492653150236,0.0,66613.38166365809
portfolio_155,30,2.3445945945945947,202.67550566058128,9.552347573468364,37.05098537295727,1.8152305082187052,0.0,57344.87306311235
portfolio_89,86,2.3653846153846154,176.20404761235957,7.323423117411308,43.506327176487915,0.6023583618576496,0.0,11888.896850883271
portfolio_76,1,2.556701030927835,178.73076385966638,0.5107644778385813,44.022645472449625,0.11573538112390817,0.0,53676.838327130135
portfolio_195,7,2.491935483870968,166.41983429097613,2.715806065766196,37.68288338697229,0.6208661106823072,0.0,55929.41025592165
portfolio_146,30,2.4444444444444446,211.9389562491772,8.627321646933925,21.652755499005032,0.8637162141869728,0.0,65268.73972681522
portfolio_191,1,2.5411802853437093,175.80866480689113,0.5089767125141061,39.24570539512168,0.1158962360575278,0.0,55519.832277935275
portfolio_1,7,2.4820261437908497,183.49281360289442,2.769080875691231,40.406841111307855,0.5113988918192385,0.0,64594.0092775627
portfolio_72,29,2.5657894736842106,172.22396679076095,7.723944416916758,6.920618372627452,0.24964436580439098,0.0,50604.9384577951
portfolio_64,90,2.3653846153846154,101.96789713816644,5.668138790368072,0.0,0.0,0.0,6864.158785713317
portfolio_70,30,2.4527027027027026,195.93520799903936,8.194858000106509,46.142803877521835,1.885328922435222,0.0,45370.16288594192
portfolio_59,1,2.512778505897772,185.7236053045878,0.4824353973471336,49.51830947707305,0.12112420960888819,0.0,50468.22926111641
portfolio_71,91,2.25,179.72401125388637,9.539961271834995,51.503064293620504,1.4335110747974447,0.0,17923.445804979954
portfolio_16,30,2.3445945945945947,144.71379119738972,9.13043123987479,42.336496060896465,1.983925592813947,0.0,32177.510731040387
portfolio_17,7,2.414516129032258,190.41961850325703,2.775423127148351,48.57237285688636,0.578788617820899,0.0,66212.3132832294
portfolio_120,7,2.3815789473684212,167.1402479279725,2.933323826224042,27.4614473018106,0.402034618137996,0.0,66276.98900222871
portfolio_15,93,2.5,179.5111876564712,5.828644449098426,0.0,0.0,0.0,9602.75204961317
portfolio_10,89,2.519230769230769,148.58011071291963,6.407668025682308,15.384629728056378,0.7293692457152273,0.0,8642.400201795865
portfolio_126,30,2.4722222222222223,192.12951207806398,8.26279862231678,25.606324104833615,1.4359757175989682,0.0,52209.12500387202
portfolio_116,30,1.3055555555555556,148.68485580496915,9.240643250952779,38.876708023828286,1.6307357473646416,0.0,38934.69291986245
portfolio_23,30,1.6388888888888888,161.2867388984945,9.603571195490618,18.666986254023428,0.8401928466013563,0.0,48985.57755183948
portfolio_37,7,1.3513071895424837,126.85971040410803,2.7745253437174573,33.634480148090944,0.7366096504676266,0.0,37989.02287521523
portfolio_117,1,1.4339378238341969,153.90028934340543,0.5062206741847962,41.260542056442006,0.13612448241519667,0.0,43668.481427845654
portfolio_115,7,1.4300000000000002,148.4330500526988,2.82837811636249,28.263318143233647,0.5682843209327199,0.0,50717.678374048795
portfolio_129,30,1.4722222222222223,143.88561179409052,8.689510195902741,7.247260767522629,0.6071901581385276,0.0,43666.84798171039
portfolio_21,1,1.5042043984476066,142.57570419449775,0.5098018016852855,35.27817210802447,0.11864854397826168,0.0,43810.16873420188
portfolio_26,30,1.3888888888888888,141.39111675801658,9.429356075831045,37.309504396728926,1.9033538006440378,0.0,39014.382948097
portfolio_32,1,1.4206192358366272,141.26005034393444,0.503208022517955,30.53651281715097,0.10149290224228892,0.0,44652.84688615818
portfolio_41,91,1.4166666666666665,233.71316999664523,9.12763304806425,0.0,0.0,0.0,24550.106041688432
portfolio_96,7,1.5016339869281046,160.1325536221956,2.668653654649868,32.99915134600729,0.5251421953206823,0.0,52194.85534673812
portfolio_174,7,1.4253246753246753,165.71363134366726,2.658478597938001,33.8075341196291,0.5757481531121178,0.0,56578.39928303911
portfolio_162,7,1.405844155844156,150.43609387501485,2.615404832623788,24.13155063079281,0.49486895431962485,0.0,50251.04960711584
portfolio_94,1,1.3615384615384616,146.667222384499,0.5054468960354807,33.0281467022835,0.11497450210211684,0.0,46019.082274378045
portfolio_80,87,1.5961538461538463,115.33909777543998,9.65580093263497,24.315947681265165,0.18694011344338107,0.0,14676.235672942168
portfolio_43,95,1.3333333333333335,131.64840415048823,5.491194226562634,11.691229551795187,0.037110965976206715,0.0,7704.29431644139
portfolio_91,30,1.3445945945945947,125.59058964382625,9.286408048856567,28.339144952878282,2.1832844011143506,0.0,31353.999152517543
portfolio_167,30,1.5277777777777777,121.29198761369048,9.520421928960516,9.693804191337314,0.7835020041785383,0.0,38085.594604189915
portfolio_198,1,1.4128205128205127,139.39140188420214,0.5123406269839467,29.26623066021641,0.1141257634837243,0.0,43328.76999601332
portfolio_47,30,1.3611111111111112,165.37792624263545,8.459916113216572,22.991946194153222,1.6925161965815534,0.0,48420.30822433565
portfolio_84,29,1.3716216216216215,135.52744126197368,8.792796985811904,10.802152892807367,1.056664141407773,0.0,39304.257223590976
portfolio_170,30,1.3333333333333335,135.06235515972514,8.694739016442304,20.941051300691488,1.0879592040165693,0.0,33507.5130571507
portfolio_50,7,1.479032258064516,148.71827561488615,2.945003175079634,25.6965356259044,0.5550280633837172,0.0,58536.17967247594
portfolio_171,7,1.4652317880794703,153.85036180187743,2.7696887840950817,22.387782718157187,0.49492768559763184,0.0,52837.42022213805
portfolio_49,91,1.5833333333333335,120.30468840186113,5.478863836487569,0.0,0.0,0.0,6521.910925774818
portfolio_6,31,1.5785714285714287,138.14672676031915,9.666627885444663,40.70768451242251,1.4034419607079087,0.0,35243.853690288146
portfolio_152,7,1.53,137.89268350238018,2.6565243080471106,38.13851842487866,0.6101545234849696,0.0,40930.49198435225
portfolio_73,7,1.4321192052980134,155.14157325842055,2.422295294257136,27.77218777537766,0.519161852316354,0.0,44548.64020903068
portfolio_185,89,1.4423076923076923,119.65727866174134,5.985669439591987,26.66582798479099,2.038061801543718,0.0,4223.501368672185
portfolio_190,30,1.4444444444444444,145.64861475799708,8.583495128544088,26.610321390521865,0.8467126471897407,0.0,38049.902024070914
portfolio_184,1,1.367300131061599,148.46281843312832,0.49454105232319284,34.861602812469265,0.121641963305069,0.0,41384.27441689463
portfolio_99,1,1.410598179453836,146.71971674083426,0.48804968275004507,33.42647931154184,0.11313607707386614,0.0,42025.51039071665
portfolio_147,7,1.493421052631579,146.52884855533247,2.7855107935309737,27.016275078174992,0.4439954695770865,0.0,53670.684491477004
portfolio_145,1,1.5398089171974523,150.8124570126163,0.5041323737201913,31.761087520579473,0.11247486105250644,0.0,46785.1579928789
portfolio_2,1,1.45997375328084,147.88474766543854,0.48161469603054247,38.94686735775302,0.13098690232179677,0.0,38842.25356268185
portfolio_178,7,1.401006711409396,159.89380195830685,2.8701285571017667,34.26687447293928,0.4198311119220531,0.0,58964.71814152148
portfolio_14,88,1.4423076923076923,138.67532227450752,6.107051077231957,41.45777559434566,1.1291558904348216,0.0,8727.644464553292
portfolio_109,30,1.5,158.19261620110834,9.1193155608786,17.476913497214014,0.7964203528187457,0.0,42085.01495637455
portfolio_11,88,1.75,131.48688032446333,8.258957895809356,17.883432754888386,2.3336372270117005,0.0,12396.108914549368
portfolio_124,30,1.5,129.0476639746491,9.181816536882003,32.775681880246374,1.506257601362338,0.0,29850.073764460285
portfolio_12,30,1.2777777777777777,152.4616001633105,9.193329763320396,13.80427672247135,0.776851784151706,0.0,45498.955462195634
portfolio_133,30,1.3333333333333335,157.57322011346218,9.121069674471272,44.72972799739179,2.441051421302124,0.0,47213.60555962534
portfolio_102,1,3.5223684210526316,126.15727057038423,0.5195612586093743,31.998277774790093,0.12890501488133077,0.0,38213.770617227834
portfolio_36,1,3.344240837696335,136.33459508126765,0.5203076929440629,32.527894851150684,0.11246495901876057,0.0,43494.62808753034
portfolio_34,1,3.3680645161290323,134.70160442664772,0.5047225688176886,28.690909792552926,0.09402282326443176,0.0,40728.39762265115
portfolio_20,30,3.5833333333333335,132.70204480800405,9.415089115502738,26.839820167185778,1.9138534098861173,0.0,38638.45683700212
portfolio_104,1,3.49609375,124.72915028237414,0.490298707399516,27.875587233444353,0.10293592171026093,0.0,35556.5118516307
portfolio_25,91,3.5833333333333335,151.62827570594445,6.562652399741019,8.488473608073576,0.49692313601546756,0.0,10204.552826439987
portfolio_18,1,3.4694337194337193,122.32567070905317,0.49618969050962564,31.387430810113393,0.12455610872852342,0.0,33820.74246563719
portfolio_139,29,3.4527027027027026,135.82768914071622,8.816788705884324,32.59328893708141,1.9934756640300535,0.0,33828.5965291065
portfolio_27,7,3.40359477124183,114.63204833471629,2.9155190211295685,21.818768356774594,0.48114826600081184,0.0,43088.30413585846
portfolio_149,1,3.427336747759283,128.35981033798123,0.5019605474825191,33.54922470734742,0.14416343639685567,0.0,35630.54830402338
portfolio_82,1,3.4290757381258024,126.60000919271722,0.5221130171590427,33.38226747339526,0.1278289188851682,0.0,38352.00772095186
portfolio_189,30,3.361111111111111,107.86124446657755,9.0898581341819,32.37825418998111,1.3726435747466608,0.0,28308.257928096533
portfolio_188,7,3.5212418300653594,130.02456547707166,2.745433550351366,24.969668074366723,0.5516238647496905,0.0,46249.45515143088
portfolio_177,1,3.429790026246719,132.42629608607393,0.5008914542145781,28.941821565441657,0.11309186204382597,0.0,39614.050405540365
portfolio_45,89,3.6730769230769234,121.0386135424369,7.319689423851078,16.145792793735975,1.2456880554483054,0.0,11106.629796200754
portfolio_44,1,3.4192913385826773,129.71272241568258,0.5050924097573878,31.965018090695494,0.12621714670502027,0.0,37051.79270305262
portfolio_93,89,3.5961538461538463,127.68309911829546,6.494710862617129,41.28303635264589,1.5331443976057484,0.0,7811.377022134887
portfolio_140,91,3.6666666666666665,98.13244605308688,8.330828924660617,18.83085379732796,1.9316151222279074,0.0,8445.519420894721
portfolio_61,7,3.3603896103896105,123.35560542839453,2.7274295297724205,32.11551233970275,0.628819068031186,0.0,39854.07309091994
portfolio_60,1,3.48637515842839,121.11451647674299,0.48695796328927005,28.80978522973252,0.11754405611759196,0.0,37270.437707082245
portfolio_62,30,3.4722222222222223,111.67601449842672,9.098289973718071,18.166445803866957,1.3023704711701578,0.0,31918.40756976685
portfolio_88,1,3.4564935064935067,128.38260879338466,0.5114355538514447,30.315000641315518,0.11553217581580745,0.0,39224.4880506783
portfolio_142,1,3.4883798140770255,125.9173379507332,0.4837285014400092,24.598591582614095,0.10519586040213048,0.0,39130.079897186624
portfolio_67,7,3.44281045751634,141.97566874001737,2.7883444208391035,40.8350388266666,0.59943897058234,0.0,45141.580081870416
portfolio_179,92,3.4166666666666665,146.0634441766309,10.33547903847195,15.277146552255365,1.293964689737486,0.0,18728.644068541587
portfolio_144,31,3.361111111111111,123.19168787677015,8.684080318979996,19.51005476315909,1.5991794106935664,0.0,29902.961524361748
portfolio_122,30,3.3055555555555554,134.7839544336167,9.170126980590034,35.096151237732784,1.7049887171768612,0.0,34733.55722107884
portfolio_134,30,3.4722222222222223,131.78955633441277,10.234806147281873,34.44569908788695,1.920275502274087,0.0,41132.634122543786
portfolio_29,31,3.5214285714285714,111.12368468013375,8.5526780799954,14.545056883376626,1.011755399232135,0.0,33119.039055973844
portfolio_131,1,3.428524374176548,134.1327653212204,0.5075439968439367,31.934823004079387,0.10622401385816689,0.0,39111.9157456675
portfolio_39,30,3.6944444444444446,110.15741407206967,9.393703960146667,20.47103784557519,1.6023306424095705,0.0,34233.24779972662
portfolio_127,29,3.4256756756756754,132.49174051886652,10.082786199860724,47.92877240856315,2.2367068295735857,0.0,38537.13025434949
portfolio_110,1,0.402,143.07936325489766,0.5122114967026553,30.942074321173074,0.10637334041679691,0.0,44260.71811118251
portfolio_30,7,0.45779220779220775,148.76326043286429,2.774600986723839,35.38725162895084,0.7270525931728034,0.0,45704.84312275049
portfolio_111,1,0.4042416452442159,154.69562714894198,0.5001427970071971,37.64822741435097,0.11340821450821575,0.0,44723.26829509352
portfolio_33,7,0.4902597402597403,144.55627335072077,2.6668330122731936,27.737284631384824,0.5069880298405363,0.0,49494.06423298232
portfolio_106,1,0.4797650130548303,136.68740977542134,0.5049981841462354,28.872806432226547,0.10927776627016215,0.0,41915.291364478755
portfolio_175,7,0.3990066225165563,166.90607480328163,2.708150972487156,26.50772128837511,0.46531080283997317,0.0,55278.46126657088
portfolio_161,92,0.33333333333333337,125.61239372596991,6.5272672681820225,0.0,0.0,0.0,9656.943653146853
portfolio_83,89,0.6730769230769231,88.72936080934089,8.115857231350086,0.0,0.0,0.0,10558.387844991836
portfolio_40,31,0.36111111111111116,179.55245838350027,8.445203510867467,25.582668877787288,1.7805355624360517,0.0,47809.935572337126
portfolio_148,29,0.42567567567567566,149.1419458910242,9.399744700390213,18.107727827658795,0.6975743037522972,0.0,47555.34647062272
portfolio_57,1,0.39814814814814814,143.71192772302481,0.5087525201965127,36.12870434836321,0.13116362546238844,0.0,40711.08802763264
portfolio_200,88,0.3653846153846154,99.51196197342554,6.134129016093601,20.3410898168487,1.155125639702348,0.0,6126.821969575201
portfolio_81,1,0.48913043478260865,141.01432640304165,0.49118408430973104,31.721935088822754,0.10881167511343966,0.0,42476.28401964684
portfolio_163,7,0.4983443708609272,152.28560606804552,2.64574981148878,32.017038800970276,0.45405036367204,0.0,48804.9924968042
portfolio_9,1,0.3951187335092349,152.48915418851615,0.5080316685555971,38.41418000737225,0.11779601905626547,0.0,45913.474952823155
portfolio_199,89,0.5961538461538461,123.97162462221728,9.119917839919527,21.837489271110655,1.0664649012316914,0.0,14130.9805459375
portfolio_78,29,0.3986486486486487,150.62538746267666,8.706214957300952,36.61149368576428,1.2574142919743576,0.0,42591.05820597707
portfolio_197,1,0.5017146776406035,147.23431391398464,0.4887282343758034,33.61774093556374,0.11414691253302858,0.0,40429.50871365841
portfolio_183,1,0.39658634538152615,147.63781115524873,0.4949942377707033,38.92187537835231,0.1288646159850638,0.0,39774.95021467167
portfolio_74,91,0.5833333333333334,136.7715413149625,5.421409724204703,5.4129318789863925,0.6527600551081657,0.0,8797.86148393249
portfolio_169,90,0.13461538461538464,154.71447473051668,8.249328003488472,25.324047994380837,0.5964952909898104,0.0,16468.34728359877
portfolio_141,1,0.41238767650834407,147.01428374748357,0.5063050429317227,37.051964120909275,0.12006634862162019,0.0,44877.43346905674
portfolio_180,88,0.5192307692307693,162.4214719762216,10.574837884375398,100.01068963442559,1.9027781253584033,0.0,17299.187111365776
portfolio_194,91,0.5833333333333334,105.97597244119055,8.171862910554337,7.978301564564622,0.11774175357292459,0.0,11252.59171669449
portfolio_4,90,0.5833333333333334,112.83966614754712,9.069963991694056,45.14681689391589,2.288253213454618,0.0,8631.610607177225
portfolio_63,30,0.41666666666666663,141.84660091823542,8.629695025376185,37.68508845942506,1.9724894595354283,0.0,32968.24900855998
portfolio_77,1,0.45375161707632605,140.83423326823683,0.5093175887395607,32.869014196144946,0.11831733319972211,0.0,43978.70530471248
portfolio_181,1,0.554177545691906,151.90612351045928,0.504273341304894,34.73143609181443,0.1184144791810308,0.0,45312.65822660454
portfolio_156,92,0.5833333333333334,187.52404018501434,9.05999467091011,0.0,0.0,0.0,20314.765630618786
portfolio_98,7,0.35526315789473684,167.89700597078937,2.7840902433136954,33.27118861739765,0.3744956752390786,0.0,64546.60142277312
portfolio_192,1,0.4789473684210527,155.0400235309199,0.5150155435992249,35.10591903762614,0.11110646893090352,0.0,49207.99615273262
portfolio_186,90,0.5192307692307693,100.19651836124454,8.414210768709337,0.0,0.0,0.0,12409.017391545634
portfolio_193,1,0.4858247422680413,138.50843724986717,0.504942955321304,30.00605630701564,0.10922715295867684,0.0,42508.667810229315
portfolio_65,1,0.42600000000000005,142.11328803221582,0.48878899439126916,35.57945079873495,0.11817329706798294,0.0,40700.69583053164
portfolio_136,31,0.4722222222222222,163.0554823844056,8.769720752182494,29.647028519677594,1.2069361571172954,0.0,40903.40264464089
portfolio_28,7,0.3970588235294118,136.97437112986364,2.6824765183517263,22.956811421628693,0.5702854999037208,0.0,42483.91952117863
portfolio_135,90,0.3653846153846154,109.92913349332296,6.536457782620882,14.108779009247279,0.8565669603035246,0.0,6362.726262754357
portfolio_121,1,0.36855670103092786,146.0751048250304,0.5054163608972235,33.00478330501764,0.11495465384849089,0.0,44379.05615693467
portfolio_119,7,0.5343137254901961,152.08269770314982,2.7023749878837586,34.8323612919315,0.6534637320369788,0.0,44638.39458270222
portfolio_130,30,0.4444444444444444,176.02779955774866,8.818253665223699,32.87979249689926,1.157530416063552,0.0,44840.69639953967
portfolio_132,30,0.38888888888888884,138.1727861092161,7.538994256569282,30.066133101396847,1.6403909695812204,0.0,30346.78613477371
